MUNIDESC,SF_BUCKET,MEAN_PPSF,MEDIAN_PPSF,STD_PPSF,SAMPLE_SIZE,TIME_BAND
PORT VUE,2001–2500,67.00167504187604,67.00167504187604,,1,2018_2019
RANKIN,1001–1500,44.13679813973201,18.38235294117647,46.276604617283546,3,2018_2019
RANKIN,1501–2000,20.990279465370595,20.990279465370595,,1,2018_2019
RESERVE,0–1000,127.52245207746586,130.95238095238096,32.29012582831729,8,2018_2019
RESERVE,1001–1500,101.04647709215557,102.01503759398496,28.46522246438616,20,2018_2019
RESERVE,1501–2000,85.39461457659986,101.5625,31.0657026571187,3,2018_2019
RESERVE,2001–2500,92.21821099077415,92.21821099077415,,1,2018_2019
RESERVE,2501–3000,43.52367688022285,43.52367688022285,,1,2018_2019
RICHLAND,0–1000,153.9752464157706,180.86021505376345,70.14703545482794,4,2018_2019
RICHLAND,1001–1500,149.4507658687174,143.82016418173626,25.790602281592157,26,2018_2019
RICHLAND,1501–2000,135.5906266948179,136.8620366115196,23.486126011560557,34,2018_2019
RICHLAND,2001–2500,140.30815184108206,137.20998077979132,23.068445363077224,26,2018_2019
RICHLAND,2501–3000,136.71786154659557,143.05652477320308,27.993483930145263,17,2018_2019
RICHLAND,3001+,133.5721707131092,121.63311596257442,37.168413219360815,7,2018_2019
ROBINSON,0–1000,197.37834471920394,177.16268106893108,59.73371906228914,4,2018_2019
ROBINSON,1001–1500,134.4786529893647,135.17391915315437,30.73499951701305,64,2018_2019
ROBINSON,1501–2000,135.925665561009,137.64044943820224,27.655806903260117,35,2018_2019
ROBINSON,2001–2500,148.98348138942896,145.31513804677473,29.86390112461388,22,2018_2019
ROBINSON,2501–3000,119.98414184930702,127.09497884546084,43.29653356289239,14,2018_2019
ROBINSON,3001+,92.8942872934182,92.02892636532879,53.66844180795895,12,2018_2019
ROSS,0–1000,142.16269963701066,151.04166666666666,37.35500405319652,39,2018_2019
ROSS,1001–1500,129.1641621839791,126.67571317571318,28.990068926279015,186,2018_2019
ROSS,1501–2000,133.72273180352056,134.7764733133397,28.527207928670567,86,2018_2019
ROSS,2001–2500,115.35787770138562,123.76758922747183,36.81214873724583,32,2018_2019
ROSS,2501–3000,138.05037538838866,130.26315789473685,33.454465704898766,7,2018_2019
ROSS,3001+,136.4236501105712,133.36401690176098,20.640722785909215,4,2018_2019
ROSSLYN FARMS,1501–2000,94.77459016393442,94.77459016393442,,1,2018_2019
ROSSLYN FARMS,2001–2500,145.80276620127893,145.80276620127893,39.52769337383547,2,2018_2019
ROSSLYN FARMS,2501–3000,134.66081673979076,134.66081673979076,,1,2018_2019
ROSSLYN FARMS,3001+,120.66006042396606,120.66006042396606,1.028448365051547,2,2018_2019
SCOTT,0–1000,135.7825534850934,133.10185185185185,34.14507799900268,45,2018_2019
SCOTT,1001–1500,130.45583473051695,134.59375,31.627784434974696,78,2018_2019
SCOTT,1501–2000,110.42765629414144,115.15285352916345,36.0972216512127,22,2018_2019
SCOTT,2001–2500,107.00347644663675,115.42550724521934,30.623107011479075,18,2018_2019
SCOTT,2501–3000,58.260280382082385,44.89942528735632,29.582010490300714,3,2018_2019
SEWICKLEY,0–1000,126.07425115369433,127.23492723492724,43.1643709055871,5,2018_2019
SEWICKLEY,1001–1500,160.5833180894983,192.59818731117824,75.450884186093,9,2018_2019
SEWICKLEY,1501–2000,208.8995070995567,218.25396825396825,77.3545709688037,13,2018_2019
SEWICKLEY,2001–2500,200.6362797785385,202.3809523809524,92.48364759302954,7,2018_2019
SEWICKLEY,2501–3000,224.99842612966137,211.4879649890591,44.00453646891928,5,2018_2019
SEWICKLEY,3001+,192.6910699832801,192.98245614035088,90.88569460718928,13,2018_2019
SEWICKLEY HEIGHTS,2001–2500,114.94252873563218,114.94252873563218,,1,2018_2019
SEWICKLEY HEIGHTS,3001+,250.68100954689044,250.68100954689044,27.136076818374658,2,2018_2019
SEWICKLEY HILLS,2001–2500,146.92787177203917,146.92787177203917,,1,2018_2019
SEWICKLEY HILLS,2501–3000,208.64847687462037,208.64847687462037,0.8996522663216521,2,2018_2019
SEWICKLEY HILLS,3001+,145.84777792178716,149.4988864142539,9.274911048800215,3,2018_2019
SHALER,0–1000,152.585136211183,161.45833333333334,37.891036906892396,39,2018_2019
SHALER,1001–1500,133.27895728095524,131.86029935851747,28.478347353664052,121,2018_2019
SHALER,1501–2000,122.83814383259556,124.34895833333331,24.259881245507913,87,2018_2019
SHALER,2001–2500,123.89183840402863,121.37347861321327,21.522605359349235,26,2018_2019
SHALER,2501–3000,116.59415498861921,124.23996721175214,23.937420958463182,8,2018_2019
SHALER,3001+,97.63806348767686,97.63806348767686,8.402805005765856,2,2018_2019
SHARPSBURG,0–1000,39.13145217493044,39.13145217493044,3.2193374189873887,2,2018_2019
SHARPSBURG,1001–1500,43.80038260771034,42.61363636363637,18.409439316426276,9,2018_2019
SHARPSBURG,1501–2000,43.18484231468682,38.01169590643275,36.00444558262872,11,2018_2019
SHARPSBURG,2001–2500,56.620406506542395,34.02535388791933,52.23799456004064,4,2018_2019
SHARPSBURG,2501–3000,28.91156462585034,28.91156462585034,,1,2018_2019
SHARPSBURG,3001+,26.514278457076852,21.42434988179669,23.64289026890001,3,2018_2019
SOUTH FAYETTE,0–1000,97.29205526791213,79.42139737991266,39.26357642883657,23,2018_2019
SOUTH FAYETTE,1001–1500,117.82557990666665,112.09677419354838,30.891430099936933,60,2018_2019
SOUTH FAYETTE,1501–2000,135.51694099267925,143.9673913043478,35.33934235833916,51,2018_2019
SOUTH FAYETTE,2001–2500,136.21144913086783,141.89434577473253,36.477761358448035,48,2018_2019
SOUTH FAYETTE,2501–3000,139.79865829079205,144.33449837432664,22.43296552992528,38,2018_2019
SOUTH FAYETTE,3001+,114.88194355621958,130.6812504292484,56.15373150866045,28,2018_2019
SOUTH PARK,0–1000,117.63994926349011,125.5408653846154,40.133520061347134,13,2018_2019
SOUTH PARK,1001–1500,126.66176819780719,126.82717110920036,30.600807273040566,57,2018_2019
SOUTH PARK,1501–2000,122.42319754855728,125.96899224806202,29.022839754462467,27,2018_2019
SOUTH PARK,2001–2500,111.78573470076454,122.27689302884616,45.897383434275184,10,2018_2019
SOUTH PARK,2501–3000,133.37845348816762,120.97594035920028,28.52851266742622,7,2018_2019
SOUTH VERSAILLES,1501–2000,90.1417525773196,90.1417525773196,,1,2018_2019
SPRINGDALE BORO,0–1000,91.00871459694989,91.00871459694989,20.868123002076196,2,2018_2019
SPRINGDALE BORO,1001–1500,83.3138365428854,84.75783475783476,29.29134920353082,13,2018_2019
SPRINGDALE BORO,1501–2000,76.23970466627611,79.7872340425532,18.903581649187192,5,2018_2019
SPRINGDALE BORO,2001–2500,69.67213114754098,69.67213114754098,,1,2018_2019
SPRINGDALE BORO,2501–3000,22.72382397572079,22.72382397572079,,1,2018_2019
SPRINGDALE TWP,1001–1500,101.38767070516555,100.87719298245614,16.385758001272293,5,2018_2019
SPRINGDALE TWP,1501–2000,100.51578603826626,100.51578603826626,20.964963290856947,2,2018_2019
STOWE,0–1000,54.77395411605938,56.08974358974359,33.62255401908682,3,2018_2019
STOWE,1001–1500,62.259810616699156,54.13637413521926,28.988645314538143,28,2018_2019
STOWE,1501–2000,48.254270419356516,39.1566265060241,20.114223839501932,9,2018_2019
STOWE,2001–2500,34.74006875913743,34.74006875913743,23.234852671852718,2,2018_2019
SWISSVALE,0–1000,63.578490147517925,60.59065934065934,24.632233312514522,14,2018_2019
SWISSVALE,1001–1500,59.89259638968817,52.11598746081505,33.12548235676234,37,2018_2019
SWISSVALE,1501–2000,60.763597328905526,45.899651762610475,39.154742079691395,12,2018_2019
SWISSVALE,2001–2500,119.24364082001999,112.88787712484938,48.21089226325967,4,2018_2019
SWISSVALE,3001+,37.284069097888676,37.284069097888676,,1,2018_2019
TARENTUM,0–1000,62.665051288802665,58.8235294117647,30.981170474747024,3,2018_2019
TARENTUM,1001–1500,46.83652411751525,39.50245626647496,27.976838078161784,14,2018_2019
TARENTUM,1501–2000,34.37158955306538,31.053125,19.33262262895787,7,2018_2019
TARENTUM,2501–3000,21.541448798460642,21.541448798460642,1.7624577780740271,2,2018_2019
TARENTUM,3001+,52.0514390691978,52.0514390691978,,1,2018_2019
THORNBURG,2501–3000,60.02182611858858,60.02182611858858,,1,2018_2019
THORNBURG,3001+,249.24101610904583,249.24101610904583,,1,2018_2019
TURTLE CREEK,0–1000,60.15175459640235,62.76223776223776,18.79917800624722,5,2018_2019
TURTLE CREEK,1001–1500,39.24812358208074,40.55170454545455,14.370107624727115,12,2018_2019
TURTLE CREEK,1501–2000,29.820760476901107,22.806579895606305,23.648547752891,8,2018_2019
TURTLE CREEK,2001–2500,16.918681810183013,16.918681810183013,11.981136958693565,2,2018_2019
UPPER ST. CLAIR,0–1000,163.44947135428396,160.21611993055774,17.841470150571645,6,2018_2019
UPPER ST. CLAIR,1001–1500,160.5173293344669,154.41176470588235,31.933504587151887,31,2018_2019
UPPER ST. CLAIR,1501–2000,139.46669053203462,138.6530843237125,27.51166633863669,45,2018_2019
UPPER ST. CLAIR,2001–2500,140.91942299363294,137.06563706563708,27.02945354632497,77,2018_2019
UPPER ST. CLAIR,2501–3000,139.2312864000794,138.51351351351352,21.231089558150146,43,2018_2019
UPPER ST. CLAIR,3001+,139.90294747642542,142.18938440030357,36.779487250871995,44,2018_2019
VERONA,0–1000,85.49373504520563,75.55282555282555,42.755510252591414,5,2018_2019
VERONA,1001–1500,74.0676879135016,66.06060606060606,40.97785046426848,4,2018_2019
VERONA,1501–2000,83.47624418478189,85.53984414278533,28.670202842717508,4,2018_2019
VERONA,2001–2500,79.55641272902604,79.55641272902604,,1,2018_2019
VERSAILLES,0–1000,48.208158043151876,45.49180327868852,8.07556067356082,3,2018_2019
VERSAILLES,1001–1500,58.879624233737786,63.10006957328386,20.0020593140407,4,2018_2019
VERSAILLES,1501–2000,103.24675324675324,103.24675324675324,,1,2018_2019
VERSAILLES,2001–2500,28.312407116256793,28.312407116256793,4.392793825442266,2,2018_2019
WALL,0–1000,47.61904761904762,47.61904761904762,,1,2018_2019
WALL,1501–2000,6.309148264984227,6.309148264984227,,1,2018_2019
WEST DEER,0–1000,129.01179379346132,121.08807588075881,51.284239412996484,16,2018_2019
WEST DEER,1001–1500,121.84647160652801,130.9922714682574,45.090195877462314,40,2018_2019
WEST DEER,1501–2000,140.52423657174734,139.91872411525264,36.365346027687586,36,2018_2019
WEST DEER,2001–2500,115.08364018774942,104.75352112676056,30.529312038371668,11,2018_2019
WEST DEER,2501–3000,87.84510361397997,93.38313767342582,56.30083214509201,3,2018_2019
WEST DEER,3001+,110.48812664907652,110.48812664907652,,1,2018_2019
WEST ELIZABETH,1001–1500,108.7038789025544,108.7038789025544,,1,2018_2019
WEST HOMESTEAD,0–1000,105.56015238416555,110.05043859649122,36.54149023271879,8,2018_2019
WEST HOMESTEAD,1001–1500,88.39506489950267,84.87644731890464,42.71747694881628,8,2018_2019
WEST HOMESTEAD,1501–2000,58.79345603271984,58.79345603271984,,1,2018_2019
WEST MIFFLIN,0–1000,95.7159418043322,99.87092153265866,28.63417476896365,48,2018_2019
WEST MIFFLIN,1001–1500,72.61704019673745,70.4321394169337,24.706367869797784,82,2018_2019
WEST MIFFLIN,1501–2000,84.87488049916361,90.46052631578948,32.15079675790437,29,2018_2019
WEST MIFFLIN,2001–2500,84.95784322302025,81.9980694980695,29.58036504170169,7,2018_2019
WEST VIEW,0–1000,90.09694208759583,85.9504132231405,32.4706167776719,7,2018_2019
WEST VIEW,1001–1500,112.98031837606176,115.75669682670946,26.412343703807355,36,2018_2019
WEST VIEW,1501–2000,90.78601237807253,92.52501493428912,26.745492702992113,22,2018_2019
WEST VIEW,2001–2500,85.33405236251313,86.63251070399056,39.315337334912755,6,2018_2019
WEST VIEW,2501–3000,51.47005178726245,51.47005178726245,29.249944815231043,2,2018_2019
WHITAKER,0–1000,101.1904761904762,101.1904761904762,,1,2018_2019
WHITAKER,1001–1500,45.87980479286582,39.70742598918304,26.663393078735524,4,2018_2019
WHITE OAK,0–1000,94.78586384904733,101.010101010101,35.758170813629675,13,2018_2019
WHITE OAK,1001–1500,81.67770745698799,79.91111111111111,22.261873592071968,33,2018_2019
WHITE OAK,1501–2000,77.11326538697,84.39897698209718,23.504504521679817,23,2018_2019
WHITE OAK,2001–2500,70.3180674016389,65.24852569502949,13.871535167221946,5,2018_2019
WHITE OAK,2501–3000,74.50592885375494,74.50592885375494,,1,2018_2019
WHITEHALL,0–1000,139.70669213808253,146.5471809055075,35.38136098512043,18,2018_2019
WHITEHALL,1001–1500,130.75610747204155,130.2710843373494,27.829220693906883,67,2018_2019
WHITEHALL,1501–2000,118.70193904022597,119.03321778286042,31.113729464735357,34,2018_2019
WHITEHALL,2001–2500,117.7133798406446,117.68992795323067,20.6211328370794,8,2018_2019
WHITEHALL,2501–3000,120.85939305818303,127.443315089914,14.43842549958377,5,2018_2019
WHITEHALL,3001+,87.10801393728222,87.10801393728222,,1,2018_2019
WILKINS,0–1000,87.93015254792903,94.3298969072165,33.706639300342154,5,2018_2019
WILKINS,1001–1500,80.11737951639442,85.859375,32.37966754649079,21,2018_2019
WILKINS,1501–2000,73.88285006362933,75.69721115537848,24.749837238897985,15,2018_2019
WILKINS,2001–2500,95.14688059677114,99.11111111111111,25.647390167635347,5,2018_2019
WILKINS,2501–3000,106.54761904761904,106.54761904761904,,1,2018_2019
WILKINSBURG,0–1000,58.35534434170728,62.76150627615063,26.429180404485955,3,2018_2019
WILKINSBURG,1001–1500,73.4640548999523,73.89162561576354,38.52765214056181,31,2018_2019
WILKINSBURG,1501–2000,96.55193950881883,109.03954802259886,29.577106766461778,9,2018_2019
WILKINSBURG,2001–2500,47.88539688823217,28.3203125,49.980676730278745,9,2018_2019
WILKINSBURG,2501–3000,51.17227435803392,36.24570774513545,50.54143098592218,7,2018_2019
WILKINSBURG,3001+,11.85220592960531,13.8763197586727,7.638435818632777,3,2018_2019
WILMERDING,1001–1500,33.09239691081216,31.87679083094556,6.903649370244876,5,2018_2019
WILMERDING,1501–2000,14.893987210382923,15.917205554302328,8.0294898210676,6,2018_2019
WILMERDING,2001–2500,7.835101253616201,7.835101253616201,,1,2018_2019
WILMERDING,2501–3000,11.38450238707308,11.38450238707308,,1,2018_2019
10TH WARD -  MCKEESPORT,0–1000,95.05494505494504,95.05494505494504,,1,2020_2022
10TH WARD -  MCKEESPORT,1001–1500,43.18229168696447,33.840947546531304,34.58789870888504,3,2020_2022
10TH WARD -  MCKEESPORT,1501–2000,22.321428571428573,22.321428571428573,,1,2020_2022
10TH WARD -  MCKEESPORT,2001–2500,17.735651445328863,17.735651445328863,0.8383377422530054,2,2020_2022
10TH WARD - PITTSBURGH,0–1000,217.29792154455552,194.45583703435148,110.09246578656989,18,2020_2022
10TH WARD - PITTSBURGH,1001–1500,190.77563214409864,183.531746031746,76.37257084285058,119,2020_2022
10TH WARD - PITTSBURGH,1501–2000,182.7442487048544,173.80509000620734,87.67085738169423,83,2020_2022
10TH WARD - PITTSBURGH,2001–2500,202.35997269644483,202.98058999126613,80.83031106106861,20,2020_2022
10TH WARD - PITTSBURGH,2501–3000,149.26458464534338,137.26084378435604,43.23489052633916,6,2020_2022
10TH WARD - PITTSBURGH,3001+,136.57770800627944,136.57770800627944,17.760923860258654,2,2020_2022
11TH WARD  - MCKEESPORT,0–1000,68.25374432892116,73.65789779326366,17.104327900505368,4,2020_2022
11TH WARD  - MCKEESPORT,1001–1500,53.21681171934553,54.464285714285715,20.208151486608685,17,2020_2022
11TH WARD  - MCKEESPORT,1501–2000,64.19816579906974,56.77971739275051,29.606410444896422,8,2020_2022
11TH WARD  - MCKEESPORT,2001–2500,52.20499412019959,38.322813345356174,30.436913521715887,3,2020_2022
11TH WARD - PITTSBURGH,0–1000,233.5583643880824,233.5583643880824,96.11005805339988,2,2020_2022
11TH WARD - PITTSBURGH,1001–1500,182.7560711223766,180.3060650783611,65.90135175122712,34,2020_2022
11TH WARD - PITTSBURGH,1501–2000,181.16182702113238,183.5985312117503,94.43058354161283,27,2020_2022
11TH WARD - PITTSBURGH,2001–2500,189.28210532490868,195.36713286713288,82.1114232867596,43,2020_2022
11TH WARD - PITTSBURGH,2501–3000,175.9189313078073,168.86679920477138,65.38256711676146,27,2020_2022
11TH WARD - PITTSBURGH,3001+,164.3143953421329,161.26450580232094,53.277636131392036,23,2020_2022
12TH WARD  - MCKEESPORT,0–1000,92.97560560221751,94.19672678690713,41.33330497840556,4,2020_2022
12TH WARD  - MCKEESPORT,1001–1500,110.20325641469547,107.72596843615494,38.34546357969896,12,2020_2022
12TH WARD  - MCKEESPORT,1501–2000,111.89354494727928,110.00724869927782,17.746912828345298,6,2020_2022
12TH WARD  - MCKEESPORT,2001–2500,95.72046682263628,100.80960382427733,26.219431184151677,6,2020_2022
12TH WARD - PITTSBURGH,0–1000,44.13474462365591,44.13474462365591,11.093688042204267,2,2020_2022
12TH WARD - PITTSBURGH,1001–1500,50.882982371175316,38.46153846153846,33.66085499247011,17,2020_2022
12TH WARD - PITTSBURGH,1501–2000,43.91844186581487,42.39955385759339,28.736113647980645,16,2020_2022
12TH WARD - PITTSBURGH,2001–2500,36.3481475172757,31.712473572938688,24.228182868569604,3,2020_2022
13TH WARD - PITTSBURGH,0–1000,39.65344916975836,41.70218253968254,13.174900401068129,6,2020_2022
13TH WARD - PITTSBURGH,1001–1500,55.043975458235124,56.03448275862069,29.57521669943919,11,2020_2022
13TH WARD - PITTSBURGH,1501–2000,44.1064876734717,21.606507371631928,45.58903036437299,5,2020_2022
13TH WARD - PITTSBURGH,2501–3000,40.636959745098174,44.85981308411215,23.04469601943152,3,2020_2022
14TH WARD - PITTSBURGH,0–1000,221.53753827545185,173.07692307692307,164.8559466573506,24,2020_2022
14TH WARD - PITTSBURGH,1001–1500,222.28100323965248,218.1818181818182,68.44805316108081,125,2020_2022
14TH WARD - PITTSBURGH,1501–2000,236.48077372618522,228.15273712640396,79.66627072223784,144,2020_2022
14TH WARD - PITTSBURGH,2001–2500,244.39330798930428,240.1129943502825,82.65930219191516,95,2020_2022
14TH WARD - PITTSBURGH,2501–3000,228.8114254108548,219.4972575630386,82.97663634754578,56,2020_2022
14TH WARD - PITTSBURGH,3001+,237.59233086817525,226.95782121622148,78.43296643835446,80,2020_2022
15TH WARD - PITTSBURGH,0–1000,168.83454623158204,174.9271137026239,88.11989956892535,17,2020_2022
15TH WARD - PITTSBURGH,1001–1500,167.06679308584148,165.59709821428572,55.59737607550109,124,2020_2022
15TH WARD - PITTSBURGH,1501–2000,135.49088087230422,138.39699074074073,56.58059706607531,44,2020_2022
15TH WARD - PITTSBURGH,2001–2500,93.92859871595589,100.62486788407173,42.04017307670968,22,2020_2022
15TH WARD - PITTSBURGH,2501–3000,111.12303590357577,108.5481682496608,32.65009297177591,3,2020_2022
15TH WARD - PITTSBURGH,3001+,78.68518779278588,78.68518779278588,11.406482111814729,2,2020_2022
16TH WARD - PITTSBURGH,0–1000,178.96030563618586,174.13793103448276,71.92660115400228,11,2020_2022
16TH WARD - PITTSBURGH,1001–1500,116.20618174834736,113.41059602649008,58.393447023362484,45,2020_2022
16TH WARD - PITTSBURGH,1501–2000,149.45566316459534,155.37459283387622,57.26340569886952,53,2020_2022
16TH WARD - PITTSBURGH,2001–2500,107.99638988764876,91.66666666666669,59.13903960518271,23,2020_2022
16TH WARD - PITTSBURGH,2501–3000,104.07730736236564,104.07730736236564,12.310230585323659,2,2020_2022
16TH WARD - PITTSBURGH,3001+,97.22811570384195,108.7314662273476,52.07502345041459,5,2020_2022
17TH WARD - PITTSBURGH,0–1000,212.37665623903513,211.1486121027239,79.44890151030181,20,2020_2022
17TH WARD - PITTSBURGH,1001–1500,174.84084904401575,167.91044776119404,76.37342250317144,81,2020_2022
17TH WARD - PITTSBURGH,1501–2000,180.56566055664067,174.6031746031746,68.20634939015272,67,2020_2022
17TH WARD - PITTSBURGH,2001–2500,141.8030505577933,132.38916256157634,60.43679731417411,33,2020_2022
17TH WARD - PITTSBURGH,2501–3000,211.31749527253876,189.83644859813083,56.92936289260391,3,2020_2022
17TH WARD - PITTSBURGH,3001+,147.90310029909915,158.18268315889628,41.46102559500462,7,2020_2022
18TH WARD - PITTSBURGH,0–1000,107.04883194071522,116.3793103448276,49.80592295797326,9,2020_2022
18TH WARD - PITTSBURGH,1001–1500,88.53367566952039,73.15112540192926,71.35333212432144,23,2020_2022
18TH WARD - PITTSBURGH,1501–2000,114.86596527968115,77.4526678141136,108.63056704669893,29,2020_2022
18TH WARD - PITTSBURGH,2001–2500,81.59998538500552,84.33200177541056,57.57856062489204,11,2020_2022
18TH WARD - PITTSBURGH,2501–3000,132.35055200521455,72.12639571908278,146.2323872764514,4,2020_2022
18TH WARD - PITTSBURGH,3001+,251.79119754350052,251.79119754350052,,1,2020_2022
19TH WARD - PITTSBURGH,0–1000,177.66028398145698,165.0793650793651,80.68944650481389,69,2020_2022
19TH WARD - PITTSBURGH,1001–1500,135.24830609887925,127.43506493506491,66.03072000065447,289,2020_2022
19TH WARD - PITTSBURGH,1501–2000,131.8584954151272,117.35807860262008,67.28277708477725,159,2020_2022
19TH WARD - PITTSBURGH,2001–2500,150.81448767670884,111.25061309237785,102.20193555558487,68,2020_2022
19TH WARD - PITTSBURGH,2501–3000,161.76415496245986,110.8574510798511,106.3908430459722,22,2020_2022
19TH WARD - PITTSBURGH,3001+,187.28228180147397,149.92272024729522,111.61170865154972,11,2020_2022
1ST WARD  - DUQUESNE,0–1000,55.04574166153118,48.30394906475472,30.58152524505874,4,2020_2022
1ST WARD  - DUQUESNE,1001–1500,73.01165482386638,63.661059649837135,40.78354459611265,6,2020_2022
1ST WARD  - DUQUESNE,1501–2000,63.96412324234905,60.9375,34.559606846701016,3,2020_2022
1ST WARD  - PITTSBURGH,0–1000,353.4777651083238,353.4777651083238,,1,2020_2022
1ST WARD  - PITTSBURGH,1001–1500,268.1151618527375,262.62626262626264,110.8224167076832,13,2020_2022
1ST WARD  - PITTSBURGH,1501–2000,375.08354621940674,370.2038369304556,176.18025221130634,6,2020_2022
1ST WARD  - PITTSBURGH,2001–2500,276.4651877076135,276.4651877076135,281.81345527062837,2,2020_2022
1ST WARD - CLAIRTON,0–1000,49.74838726705189,40.1883579518764,29.360415767208206,14,2020_2022
1ST WARD - CLAIRTON,1001–1500,57.67241111804294,56.55136268343816,19.52208135839507,28,2020_2022
1ST WARD - CLAIRTON,1501–2000,40.895204618030704,35.050698094176354,16.62686450768562,6,2020_2022
1ST WARD - CLAIRTON,2501–3000,46.875,46.875,,1,2020_2022
20TH WARD - PITTSBURGH,0–1000,155.543123075244,165.93406593406593,52.01350039630089,47,2020_2022
20TH WARD - PITTSBURGH,1001–1500,101.194402562412,99.71484868204107,52.39360009137224,102,2020_2022
20TH WARD - PITTSBURGH,1501–2000,82.72627331371858,78.16376000345133,45.51263490689513,68,2020_2022
20TH WARD - PITTSBURGH,2001–2500,48.46823321754809,41.47014788350181,28.125272866755815,24,2020_2022
20TH WARD - PITTSBURGH,2501–3000,45.12025248171887,45.78062164879357,14.536817862153681,4,2020_2022
20TH WARD - PITTSBURGH,3001+,30.64516129032258,30.64516129032258,,1,2020_2022
21ST WARD - PITTSBURGH,1001–1500,96.73139870420461,91.796875,74.15742588774053,9,2020_2022
21ST WARD - PITTSBURGH,1501–2000,164.90379855831847,154.81927710843374,62.18489501673223,7,2020_2022
21ST WARD - PITTSBURGH,2001–2500,82.56693462989726,111.60714285714286,61.36198561294032,3,2020_2022
21ST WARD - PITTSBURGH,2501–3000,89.12558391725058,89.12558391725058,67.64790537815496,2,2020_2022
21ST WARD - PITTSBURGH,3001+,93.54997089623097,93.54997089623097,25.29872726516678,2,2020_2022
22ND WARD - PITTSBURGH,0–1000,396.2053571428572,396.2053571428572,,1,2020_2022
22ND WARD - PITTSBURGH,1001–1500,198.70596165957463,190.3735632183908,39.433173121564316,9,2020_2022
22ND WARD - PITTSBURGH,1501–2000,223.23178757319192,205.82329317269077,66.82370635893948,5,2020_2022
22ND WARD - PITTSBURGH,2001–2500,175.25265421285744,170.64814814814815,61.80888538707687,7,2020_2022
22ND WARD - PITTSBURGH,2501–3000,103.28883779878741,107.37262008139245,38.55392838861103,4,2020_2022
22ND WARD - PITTSBURGH,3001+,183.19998535699077,196.6675771647091,33.459823300772776,7,2020_2022
23RD WARD - PITTSBURGH,0–1000,210.7843137254902,210.7843137254902,,1,2020_2022
23RD WARD - PITTSBURGH,1001–1500,156.85964997191437,162.63440860215053,103.69274941753964,9,2020_2022
23RD WARD - PITTSBURGH,1501–2000,184.14674442337594,217.534174553102,100.99235130144469,8,2020_2022
23RD WARD - PITTSBURGH,2001–2500,132.9436701261891,131.36363636363637,62.255727429232024,13,2020_2022
23RD WARD - PITTSBURGH,2501–3000,98.99151414029055,98.99151414029055,82.31494465236005,2,2020_2022
23RD WARD - PITTSBURGH,3001+,96.7604410027958,99.65034965034964,67.57635181041219,3,2020_2022
24TH WARD - PITTSBURGH,0–1000,137.02859528182705,156.0846560846561,64.03795435707559,6,2020_2022
24TH WARD - PITTSBURGH,1001–1500,92.54250724073246,82.15454174176308,58.53587001391254,14,2020_2022
24TH WARD - PITTSBURGH,1501–2000,110.04434435779723,58.58380030565461,106.12951062555952,25,2020_2022
24TH WARD - PITTSBURGH,2001–2500,100.96755780761438,57.35155513666353,101.70051408028318,13,2020_2022
24TH WARD - PITTSBURGH,2501–3000,189.9730862075766,198.22683171629308,103.44713257180719,5,2020_2022
24TH WARD - PITTSBURGH,3001+,88.76645240281604,88.76645240281604,,1,2020_2022
25TH WARD - PITTSBURGH,0–1000,135.55268935091107,152.76836541068042,40.53445904335823,4,2020_2022
25TH WARD - PITTSBURGH,1001–1500,153.48754655376064,140.28781635031635,82.27109833772246,22,2020_2022
25TH WARD - PITTSBURGH,1501–2000,159.6980445096466,150.5681818181818,96.83125150521624,17,2020_2022
25TH WARD - PITTSBURGH,2001–2500,154.5615332997209,185.68840579710144,107.28426205342058,9,2020_2022
25TH WARD - PITTSBURGH,2501–3000,148.14814814814815,148.14814814814815,,1,2020_2022
25TH WARD - PITTSBURGH,3001+,111.6972984626749,91.2291933418694,45.195378967896,3,2020_2022
26TH WARD - PITTSBURGH,0–1000,110.60828127659447,90.27027027027027,64.80619312430723,7,2020_2022
26TH WARD - PITTSBURGH,1001–1500,99.51093372801827,100.30864197530865,41.45100736321044,69,2020_2022
26TH WARD - PITTSBURGH,1501–2000,81.3844597712473,76.92307692307692,45.2233775339033,35,2020_2022
26TH WARD - PITTSBURGH,2001–2500,57.9698582475617,53.14009661835749,32.93631076451287,13,2020_2022
26TH WARD - PITTSBURGH,2501–3000,90.37359764509611,89.30653669741733,43.71304834662049,8,2020_2022
26TH WARD - PITTSBURGH,3001+,53.601357842533425,52.31614760533892,42.28376447479896,3,2020_2022
27TH WARD - PITTSBURGH,0–1000,129.87966612848726,138.54166666666666,68.86806177125113,25,2020_2022
27TH WARD - PITTSBURGH,1001–1500,104.79115351375476,109.71153846153848,49.82287638043651,67,2020_2022
27TH WARD - PITTSBURGH,1501–2000,100.12692582065847,104.51193235323268,43.445308988391695,56,2020_2022
27TH WARD - PITTSBURGH,2001–2500,91.70311731754434,83.63471971066907,51.30230202780245,35,2020_2022
27TH WARD - PITTSBURGH,2501–3000,67.54678465035605,63.29297373972767,25.544737798116266,10,2020_2022
27TH WARD - PITTSBURGH,3001+,101.28791237514184,101.28791237514184,39.708562344641955,2,2020_2022
28TH WARD - PITTSBURGH,0–1000,145.23708362298598,146.60493827160494,43.20756441343171,29,2020_2022
28TH WARD - PITTSBURGH,1001–1500,122.0102594321836,115.83924349881796,37.71347534661213,95,2020_2022
